customer_id,segment,plan,contract_type,region,tenure,mrr,logins_per_month,days_since_login,features_used,support_tickets,nps_score,csat_score,num_products,start_date,churn,login_tenure_ratio,support_burden,mrr_log,is_inactive_30d,is_inactive_60d,nps_bucket,is_detractor,is_new_customer,is_early_tenure,is_mature_tenure,churn_probability,risk_level,model_used
CUST-01974,SMB,Pro,Annual,Europe,23.8,64.55,5.9,0,11,1,5,4,5,2021-02-18,0,0.24789915966386555,0.04201680672268907,4.182813210209709,0,0,Detractor,1,0,0,1,0.0815,Low,xgboost
CUST-01301,SMB,Starter,Monthly,LATAM,10.2,68.44,13.8,6,14,2,6,4,1,2021-09-13,0,1.3529411764705883,0.19607843137254904,4.240463070352095,0,0,Detractor,1,0,1,0,0.0814,Low,xgboost
CUST-01934,Mid-Market,Enterprise,Monthly,North America,2.5,664.92,4.4,13,8,1,10,4,1,2021-10-24,0,1.7600000000000002,0.4,6.501169543205269,0,0,Promoter,0,1,0,0,0.0814,Low,xgboost
CUST-00109,SMB,Starter,Monthly,APAC,0.9,47.78,3.9,8,9,3,10,5,5,2022-03-19,0,3.9,3.0,3.887320392787774,0,0,Promoter,0,1,0,0,0.0814,Low,xgboost
CUST-00334,SMB,Starter,Annual,North America,47.3,135.43,1.4,1,15,0,4,4,2,2021-06-15,0,0.02959830866807611,0.0,4.915811662574783,0,0,Detractor,1,0,0,1,0.0811,Low,xgboost
CUST-01758,SMB,Pro,Annual,North America,17.0,67.72,17.7,16,6,2,8,5,3,2021-02-11,0,1.0411764705882351,0.11764705882352941,4.230040277676,0,0,Passive,0,0,0,1,0.0805,Low,xgboost
CUST-01204,SMB,Starter,Annual,North America,8.6,79.49,0.3,12,12,0,6,4,1,2021-05-13,0,0.03488372093023256,0.0,4.388132953105642,0,0,Detractor,1,0,1,0,0.0804,Low,xgboost
CUST-00635,SMB,Starter,Annual,Europe,9.1,56.59,6.3,2,9,2,4,5,1,2021-04-27,0,0.6923076923076923,0.21978021978021978,4.053348941518581,0,0,Detractor,1,0,1,0,0.0802,Low,xgboost
CUST-01087,Mid-Market,Pro,Annual,APAC,28.5,495.49,2.1,21,18,2,6,1,4,2021-09-18,0,0.0736842105263158,0.07017543859649122,6.207563342295487,0,0,Detractor,1,0,0,1,0.0798,Low,xgboost
CUST-00617,SMB,Starter,Monthly,North America,3.6,79.03,7.7,5,9,1,6,5,3,2021-01-23,0,2.138888888888889,0.2777777777777778,4.382401564378955,0,0,Detractor,1,0,1,0,0.0794,Low,xgboost
CUST-00795,SMB,Starter,Monthly,North America,7.4,53.84,9.0,0,1,0,10,3,2,2021-04-24,0,1.2162162162162162,0.0,4.004419854694114,0,0,Promoter,0,0,1,0,0.0794,Low,xgboost
CUST-00355,SMB,Pro,Monthly,North America,13.0,105.02,11.9,16,12,0,5,4,1,2021-10-06,0,0.9153846153846155,0.0,4.66362775555966,0,0,Detractor,1,0,0,1,0.0794,Low,xgboost
CUST-00026,Mid-Market,Enterprise,Monthly,North America,12.7,686.57,4.6,86,8,1,6,5,2,2021-06-06,0,0.3622047244094488,0.07874015748031496,6.533163642539425,1,1,Detractor,1,0,0,1,0.0792,Low,xgboost
CUST-01154,Mid-Market,Pro,Annual,North America,17.0,791.87,0.6,8,12,0,2,3,5,2021-03-06,0,0.03529411764705882,0.0,6.675659273769901,0,0,Detractor,1,0,0,1,0.0789,Low,xgboost
CUST-01870,Mid-Market,Pro,Annual,North America,9.4,975.2,3.2,24,10,3,7,4,2,2021-05-09,0,0.3404255319148936,0.3191489361702127,6.883667483453047,0,0,Passive,0,0,1,0,0.0789,Low,xgboost
CUST-00478,Mid-Market,Pro,Monthly,LATAM,7.2,577.91,7.5,18,16,3,3,3,4,2022-01-25,0,1.0416666666666667,0.41666666666666663,6.361147025076374,0,0,Detractor,1,0,1,0,0.0787,Low,xgboost
CUST-01398,SMB,Pro,Monthly,APAC,18.3,59.37,52.6,16,15,2,5,4,4,2021-08-31,0,2.8743169398907105,0.1092896174863388,4.100492292808335,0,0,Detractor,1,0,0,1,0.0785,Low,xgboost
CUST-01854,Mid-Market,Enterprise,Annual,LATAM,11.2,422.52,4.4,4,13,3,9,4,1,2021-03-18,0,0.3928571428571429,0.26785714285714285,6.048600738478791,0,0,Promoter,0,0,1,0,0.078,Low,xgboost
CUST-01096,SMB,Starter,Annual,Europe,48.8,78.34,11.1,23,17,1,2,2,5,2022-03-24,0,0.22745901639344263,0.020491803278688527,4.373742415086184,0,0,Detractor,1,0,0,1,0.078,Low,xgboost
CUST-00260,SMB,Starter,Annual,North America,22.9,92.1,6.2,20,11,0,7,4,3,2021-10-26,0,0.27074235807860264,0.0,4.533674184283021,0,0,Passive,0,0,0,1,0.0779,Low,xgboost
CUST-00259,Mid-Market,Pro,Annual,North America,0.5,312.04,2.8,1,10,4,5,4,1,2021-11-15,0,2.8,4.0,5.746330977902157,0,0,Detractor,1,1,0,0,0.0777,Low,xgboost
CUST-00211,SMB,Starter,Monthly,North America,61.8,86.38,8.4,15,5,2,8,4,3,2021-01-30,0,0.1359223300970874,0.03236245954692557,4.47026642352329,0,0,Passive,0,0,0,1,0.0775,Low,xgboost
CUST-00857,SMB,Starter,Annual,Europe,20.9,73.13,7.9,21,16,1,6,3,5,2021-07-20,0,0.3779904306220096,0.04784688995215311,4.305820308668628,0,0,Detractor,1,0,0,1,0.0773,Low,xgboost
CUST-00624,SMB,Starter,Monthly,APAC,42.1,91.29,1.1,1,13,1,9,5,4,2021-04-17,0,0.026128266033254157,0.023752969121140142,4.524935793277486,0,0,Promoter,0,0,0,1,0.0772,Low,xgboost
CUST-00771,SMB,Starter,Annual,APAC,34.9,70.84,21.2,7,6,0,5,4,4,2022-01-12,0,0.6074498567335244,0.0,4.274441423993944,0,0,Detractor,1,0,0,1,0.0768,Low,xgboost
CUST-00876,SMB,Starter,Monthly,Europe,17.5,47.82,15.7,44,11,0,7,5,3,2021-11-12,0,0.8971428571428571,0.0,3.888140064964814,1,0,Passive,0,0,0,1,0.0766,Low,xgboost
CUST-01064,SMB,Pro,Annual,North America,0.6,163.82,3.3,3,14,1,7,4,4,2021-04-05,0,3.3,1.0,5.104853969335237,0,0,Passive,0,1,0,0,0.0763,Low,xgboost
CUST-01514,SMB,Starter,Annual,Europe,14.2,90.68,8.6,19,7,0,6,3,3,2021-08-18,0,0.6056338028169014,0.0,4.51830425296643,0,0,Detractor,1,0,0,1,0.0762,Low,xgboost
CUST-01422,SMB,Starter,Monthly,Europe,3.5,81.4,16.3,7,12,2,8,3,2,2021-03-13,0,4.6571428571428575,0.5714285714285714,4.411585436915426,0,0,Passive,0,0,1,0,0.0762,Low,xgboost
CUST-01245,Mid-Market,Pro,Monthly,North America,12.7,395.02,0.0,7,2,2,0,5,4,2021-03-12,0,0.0,0.15748031496062992,5.981464715029649,0,0,Detractor,1,0,0,1,0.076,Low,xgboost
CUST-01929,Mid-Market,Pro,Annual,North America,9.1,410.97,5.4,47,14,1,7,2,5,2021-05-20,0,0.5934065934065935,0.10989010989010989,6.020950531164366,1,0,Passive,0,0,1,0,0.0757,Low,xgboost
CUST-00049,SMB,Pro,Annual,LATAM,15.1,46.01,5.9,1,19,1,7,5,4,2021-10-21,0,0.3907284768211921,0.06622516556291391,3.850360345036039,0,0,Passive,0,0,0,1,0.0756,Low,xgboost
CUST-00471,SMB,Starter,Annual,APAC,7.5,100.1,5.9,10,13,1,6,3,4,2022-03-20,0,0.7866666666666667,0.13333333333333333,4.616110126026426,0,0,Detractor,1,0,1,0,0.0754,Low,xgboost
CUST-01140,Mid-Market,Enterprise,Annual,APAC,23.0,735.92,2.8,52,2,0,10,3,2,2021-02-10,0,0.1217391304347826,0.0,6.602479338129308,1,0,Promoter,0,0,0,1,0.0753,Low,xgboost
CUST-01163,SMB,Starter,Monthly,North America,16.0,43.06,3.1,8,19,0,10,4,1,2021-03-20,0,0.19375,0.0,3.785552341374197,0,0,Promoter,0,0,0,1,0.0753,Low,xgboost
CUST-01772,Mid-Market,Pro,Monthly,North America,31.8,603.51,7.0,3,18,1,8,4,1,2021-01-27,0,0.22012578616352202,0.031446540880503145,6.404418212515208,0,0,Passive,0,0,0,1,0.0752,Low,xgboost
CUST-00981,SMB,Starter,Monthly,North America,28.2,93.0,1.6,11,17,0,9,4,3,2022-04-13,0,0.056737588652482275,0.0,4.543294782270004,0,0,Promoter,0,0,0,1,0.0751,Low,xgboost
CUST-01404,Mid-Market,Pro,Annual,North America,25.9,632.29,1.7,28,16,4,4,5,1,2021-07-29,0,0.06563706563706564,0.15444015444015444,6.450928453092963,0,0,Detractor,1,0,0,1,0.075,Low,xgboost
CUST-00364,SMB,Starter,Monthly,APAC,8.5,66.13,12.3,8,1,0,10,5,5,2021-07-07,0,1.447058823529412,0.0,4.20663103795066,0,0,Promoter,0,0,1,0,0.0748,Low,xgboost
CUST-00825,SMB,Starter,Annual,North America,12.9,121.27,9.1,9,8,2,7,1,3,2021-01-04,0,0.7054263565891472,0.15503875968992248,4.806231714156099,0,0,Passive,0,0,0,1,0.0747,Low,xgboost
CUST-00223,SMB,Starter,Monthly,North America,7.1,78.36,13.9,24,11,1,3,5,5,2021-07-23,0,1.9577464788732395,0.14084507042253522,4.373994462976618,0,0,Detractor,1,0,1,0,0.0746,Low,xgboost
CUST-00592,Mid-Market,Pro,Annual,LATAM,29.5,734.29,2.9,34,3,0,2,4,3,2021-06-16,0,0.0983050847457627,0.0,6.600264979218497,1,0,Detractor,1,0,0,1,0.0745,Low,xgboost
CUST-00665,SMB,Pro,Monthly,North America,4.7,134.62,21.6,16,2,2,8,5,2,2022-02-03,0,4.595744680851064,0.425531914893617,4.909856857255696,0,0,Passive,0,0,1,0,0.0745,Low,xgboost
CUST-01327,SMB,Starter,Monthly,Europe,14.4,39.61,23.6,2,4,1,3,5,2,2021-09-01,0,1.6388888888888888,0.06944444444444445,3.7040143416982065,0,0,Detractor,1,0,0,1,0.0743,Low,xgboost
CUST-00351,SMB,Starter,Annual,North America,1.5,65.81,6.2,3,14,1,8,2,3,2022-01-28,0,4.133333333333334,0.6666666666666666,4.2018527699373855,0,0,Passive,0,1,0,0,0.0737,Low,xgboost
CUST-01263,SMB,Starter,Annual,Europe,25.1,43.13,5.9,26,3,3,8,4,2,2021-10-05,0,0.2350597609561753,0.1195219123505976,3.7871398232814557,0,0,Passive,0,0,0,1,0.0731,Low,xgboost
CUST-00236,Mid-Market,Pro,Annual,LATAM,14.6,387.04,9.8,3,5,0,10,3,5,2022-05-07,0,0.6712328767123288,0.0,5.961108427093083,0,0,Promoter,0,0,0,1,0.073,Low,xgboost
CUST-00466,SMB,Starter,Monthly,North America,1.3,64.21,10.4,3,14,2,8,5,3,2022-01-17,0,8.0,1.5384615384615383,4.177612831405111,0,0,Passive,0,1,0,0,0.0715,Low,xgboost
CUST-01187,Mid-Market,Pro,Monthly,North America,9.5,498.42,9.0,78,14,1,3,5,4,2021-12-23,0,0.9473684210526315,0.10526315789473684,6.21344742510144,1,1,Detractor,1,0,1,0,0.0713,Low,xgboost
CUST-01378,SMB,Starter,Annual,Europe,11.8,58.68,28.6,6,10,1,4,2,2,2022-04-24,0,2.423728813559322,0.0847457627118644,4.088996955895506,0,0,Detractor,1,0,1,0,0.0713,Low,xgboost
CUST-00038,SMB,Pro,Annual,North America,29.9,77.44,12.0,0,18,0,0,4,2,2021-01-08,0,0.4013377926421405,0.0,4.362334001328145,0,0,Detractor,1,0,0,1,0.071,Low,xgboost
CUST-00300,SMB,Starter,Monthly,Europe,19.2,128.62,4.7,16,3,0,8,1,5,2021-05-04,0,0.24479166666666669,0.0,4.86460709299957,0,0,Passive,0,0,0,1,0.0708,Low,xgboost
CUST-00133,SMB,Starter,Monthly,North America,42.9,81.39,9.1,3,9,3,1,3,1,2021-02-01,0,0.21212121212121213,0.06993006993006994,4.411464070327499,0,0,Detractor,1,0,0,1,0.0705,Low,xgboost
CUST-00677,SMB,Starter,Monthly,North America,17.3,64.24,1.6,35,5,4,9,5,3,2021-03-18,0,0.09248554913294797,0.23121387283236994,4.178072777752813,1,0,Promoter,0,0,0,1,0.0704,Low,xgboost
CUST-00937,SMB,Starter,Monthly,APAC,5.1,57.17,2.2,10,10,1,7,2,3,2021-04-25,0,0.4313725490196079,0.19607843137254904,4.06336975792267,0,0,Passive,0,0,1,0,0.0701,Low,xgboost
CUST-01419,SMB,Starter,Annual,Europe,13.8,64.31,3.2,3,3,1,5,5,5,2021-06-09,0,0.2318840579710145,0.07246376811594203,4.179145163914566,0,0,Detractor,1,0,0,1,0.0698,Low,xgboost
CUST-01004,Mid-Market,Pro,Monthly,North America,10.7,494.55,1.1,11,12,2,6,4,4,2021-01-08,0,0.10280373831775702,0.1869158878504673,6.205668256852717,0,0,Detractor,1,0,1,0,0.0698,Low,xgboost
CUST-01529,Mid-Market,Pro,Annual,Europe,38.8,613.53,1.0,7,15,0,10,4,5,2022-04-26,0,0.025773195876288662,0.0,6.420857747993431,0,0,Promoter,0,0,0,1,0.0696,Low,xgboost
CUST-00206,SMB,Pro,Monthly,Europe,1.4,121.45,0.7,2,19,2,8,2,3,2021-05-15,0,0.5,1.4285714285714286,4.8077027833981765,0,0,Passive,0,1,0,0,0.0695,Low,xgboost
CUST-00538,SMB,Pro,Annual,North America,8.7,95.2,0.9,29,7,0,10,4,5,2021-01-07,0,0.10344827586206898,0.0,4.566429357671661,0,0,Promoter,0,0,1,0,0.0693,Low,xgboost
CUST-00181,SMB,Starter,Monthly,North America,34.9,61.06,10.3,21,18,0,9,5,3,2021-05-25,0,0.29512893982808025,0.0,4.128101659020234,0,0,Promoter,0,0,0,1,0.0692,Low,xgboost
CUST-00735,SMB,Starter,Monthly,Europe,35.3,61.98,9.6,1,8,1,2,4,4,2022-02-17,0,0.2719546742209632,0.028328611898017,4.142817215672879,0,0,Detractor,1,0,0,1,0.0692,Low,xgboost
CUST-01824,Mid-Market,Pro,Annual,Europe,10.1,295.3,11.8,35,3,2,4,5,1,2021-04-01,0,1.1683168316831685,0.19801980198019803,5.691372454579519,1,0,Detractor,1,0,1,0,0.0689,Low,xgboost
CUST-00111,SMB,Pro,Monthly,APAC,9.1,55.04,8.5,9,7,0,4,4,5,2021-08-04,0,0.9340659340659341,0.0,4.0260657214688065,0,0,Detractor,1,0,1,0,0.0686,Low,xgboost
CUST-01338,Mid-Market,Pro,Monthly,North America,5.5,476.91,0.7,6,17,4,1,3,2,2022-02-15,0,0.12727272727272726,0.7272727272727273,6.169422430244873,0,0,Detractor,1,0,1,0,0.0684,Low,xgboost
CUST-00324,SMB,Starter,Monthly,Europe,26.7,79.63,8.4,15,16,0,4,4,2,2022-02-17,0,0.31460674157303375,0.0,4.389870788696931,0,0,Detractor,1,0,0,1,0.0684,Low,xgboost
CUST-01471,Mid-Market,Pro,Monthly,North America,27.1,445.67,2.1,3,13,3,2,4,1,2022-01-04,0,0.07749077490774908,0.11070110701107011,6.101820066935569,0,0,Detractor,1,0,0,1,0.0683,Low,xgboost
CUST-01826,SMB,Pro,Monthly,North America,22.5,43.59,0.6,1,10,0,4,4,3,2021-05-02,0,0.026666666666666665,0.0,3.7975096186393853,0,0,Detractor,1,0,0,1,0.0682,Low,xgboost
CUST-01341,SMB,Pro,Annual,Europe,23.7,172.77,15.8,12,12,2,7,4,4,2021-05-22,0,0.6666666666666667,0.08438818565400844,5.157732585734163,0,0,Passive,0,0,0,1,0.0681,Low,xgboost
CUST-00784,SMB,Starter,Monthly,Europe,12.4,66.48,24.9,86,9,0,9,4,2,2021-10-11,0,2.008064516129032,0.0,4.211831257677767,1,1,Promoter,0,0,0,1,0.0679,Low,xgboost
CUST-01246,Mid-Market,Pro,Annual,North America,16.8,351.69,19.0,21,7,3,7,3,3,2021-07-22,0,1.130952380952381,0.17857142857142858,5.865589484132377,0,0,Passive,0,0,0,1,0.0678,Low,xgboost
CUST-01504,SMB,Starter,Monthly,LATAM,1.4,30.61,4.9,3,4,1,6,3,4,2021-08-08,0,3.5000000000000004,0.7142857142857143,3.4534735262275262,0,0,Detractor,1,1,0,0,0.0677,Low,xgboost
CUST-01897,Mid-Market,Enterprise,Monthly,Europe,2.0,730.9,24.1,28,8,1,2,5,3,2021-12-07,0,12.05,0.5,6.595643892607181,0,0,Detractor,1,1,0,0,0.0676,Low,xgboost
CUST-00310,SMB,Pro,Annual,North America,9.7,115.36,0.5,23,17,1,6,5,2,2021-05-08,0,0.051546391752577324,0.10309278350515465,4.756688833627001,0,0,Detractor,1,0,1,0,0.0674,Low,xgboost
CUST-00047,SMB,Starter,Monthly,North America,46.0,74.4,11.1,4,6,1,5,5,5,2021-02-19,1,0.24130434782608695,0.021739130434782608,4.32280727501391,0,0,Detractor,1,0,0,1,0.0673,Low,xgboost
CUST-00439,Mid-Market,Enterprise,Annual,Europe,20.7,445.25,2.6,3,13,1,10,5,2,2021-12-27,0,0.12560386473429952,0.04830917874396135,6.1008793330938484,0,0,Promoter,0,0,0,1,0.0673,Low,xgboost
CUST-00422,Mid-Market,Enterprise,Annual,Europe,5.4,1046.04,4.5,30,7,1,2,4,3,2022-01-26,0,0.8333333333333333,0.18518518518518517,6.953722414534273,1,0,Detractor,1,0,1,0,0.0672,Low,xgboost
CUST-01730,Mid-Market,Enterprise,Monthly,North America,17.2,801.45,5.1,4,2,2,2,4,1,2021-08-26,0,0.2965116279069767,0.11627906976744186,6.6876695477671655,0,0,Detractor,1,0,0,1,0.0669,Low,xgboost
CUST-01556,SMB,Starter,Monthly,APAC,5.2,108.32,1.1,51,1,1,4,2,5,2021-08-31,0,0.21153846153846154,0.1923076923076923,4.694279361059867,1,0,Detractor,1,0,1,0,0.0665,Low,xgboost
CUST-00203,SMB,Pro,Monthly,APAC,4.6,67.08,14.9,21,7,2,9,3,1,2021-03-16,0,3.239130434782609,0.4347826086956522,4.220683484265119,0,0,Promoter,0,0,1,0,0.0665,Low,xgboost
CUST-00068,Mid-Market,Enterprise,Annual,North America,4.1,393.82,1.5,0,11,1,6,4,3,2021-06-12,0,0.3658536585365854,0.24390243902439027,5.978429964837522,0,0,Detractor,1,0,1,0,0.0664,Low,xgboost
CUST-01336,Mid-Market,Enterprise,Annual,APAC,72.0,470.63,3.5,32,2,2,2,4,3,2022-04-29,0,0.04861111111111111,0.027777777777777776,6.156194779871532,1,0,Detractor,1,0,0,1,0.0664,Low,xgboost
CUST-00863,SMB,Pro,Monthly,North America,5.6,32.79,4.5,1,8,1,4,5,2,2021-09-26,0,0.8035714285714286,0.17857142857142858,3.5201649007261984,0,0,Detractor,1,0,1,0,0.0662,Low,xgboost
CUST-00069,SMB,Starter,Annual,APAC,1.8,56.94,2.6,19,17,1,3,1,5,2021-02-26,0,1.4444444444444444,0.5555555555555556,4.059407992341204,0,0,Detractor,1,1,0,0,0.0661,Low,xgboost
CUST-00180,SMB,Starter,Monthly,North America,3.1,107.71,2.1,18,12,3,2,4,4,2021-01-10,0,0.6774193548387097,0.9677419354838709,4.6886837862159085,0,0,Detractor,1,0,1,0,0.0659,Low,xgboost
CUST-01977,SMB,Pro,Monthly,Europe,14.0,140.1,16.3,16,19,1,5,5,1,2022-02-05,0,1.1642857142857144,0.07142857142857142,4.9494688588587685,0,0,Detractor,1,0,0,1,0.0659,Low,xgboost
CUST-00106,SMB,Starter,Annual,North America,7.2,60.13,6.1,3,13,2,8,5,3,2022-01-24,0,0.8472222222222221,0.2777777777777778,4.113002744040634,0,0,Passive,0,0,1,0,0.0657,Low,xgboost
CUST-01433,SMB,Starter,Monthly,Europe,16.5,45.62,10.0,6,17,2,10,3,3,2021-06-04,0,0.6060606060606061,0.12121212121212122,3.842029633607611,0,0,Promoter,0,0,0,1,0.0656,Low,xgboost
CUST-00590,SMB,Pro,Annual,North America,8.2,55.75,4.7,41,13,1,10,5,2,2022-05-03,0,0.5731707317073171,0.12195121951219513,4.038655656361512,1,0,Promoter,0,0,1,0,0.0655,Low,xgboost
CUST-00095,Mid-Market,Pro,Annual,Europe,38.1,628.43,1.0,53,13,2,6,5,2,2022-03-18,0,0.026246719160104987,0.05249343832020997,6.444814647936719,1,0,Detractor,1,0,0,1,0.0653,Low,xgboost
CUST-00169,SMB,Starter,Monthly,North America,10.4,64.33,12.4,10,6,2,7,5,2,2021-03-04,0,1.1923076923076923,0.1923076923076923,4.179451348852659,0,0,Passive,0,0,1,0,0.0648,Low,xgboost
CUST-00186,Mid-Market,Pro,Annual,North America,20.7,788.33,1.1,37,15,0,5,4,5,2021-02-17,0,0.053140096618357495,0.0,6.671184484353897,1,0,Detractor,1,0,0,1,0.0643,Low,xgboost
CUST-00722,SMB,Starter,Monthly,North America,8.4,158.87,6.4,0,10,1,8,4,5,2021-01-19,0,0.7619047619047619,0.11904761904761904,5.074360984976801,0,0,Passive,0,0,1,0,0.0638,Low,xgboost
CUST-01832,Mid-Market,Pro,Annual,North America,3.7,404.05,9.7,56,5,4,3,3,5,2021-04-12,0,2.6216216216216215,1.081081081081081,6.0040105162765,1,0,Detractor,1,0,1,0,0.0637,Low,xgboost
CUST-01711,SMB,Starter,Monthly,North America,2.7,104.38,20.9,6,8,2,7,2,1,2022-03-29,0,7.74074074074074,0.7407407407407407,4.65757286478114,0,0,Passive,0,1,0,0,0.0635,Low,xgboost
CUST-01114,SMB,Starter,Monthly,North America,41.8,93.37,4.2,19,13,2,6,5,1,2022-03-28,0,0.10047846889952154,0.04784688995215311,4.547223226033242,0,0,Detractor,1,0,0,1,0.0633,Low,xgboost
CUST-01949,SMB,Pro,Monthly,Europe,10.1,61.43,16.6,44,2,2,10,5,1,2021-09-18,0,1.6435643564356437,0.19801980198019803,4.134045929073653,1,0,Promoter,0,0,1,0,0.0633,Low,xgboost
CUST-01562,SMB,Starter,Monthly,North America,17.3,71.34,2.3,13,12,0,9,5,3,2021-09-12,0,0.1329479768786127,0.0,4.281377226523952,0,0,Promoter,0,0,0,1,0.0632,Low,xgboost
CUST-01679,SMB,Starter,Monthly,LATAM,17.7,123.56,1.4,26,6,0,10,4,4,2021-07-23,0,0.0790960451977401,0.0,4.824787527525743,0,0,Promoter,0,0,0,1,0.0632,Low,xgboost
CUST-01134,SMB,Starter,Monthly,North America,5.0,69.51,24.0,4,1,2,10,3,3,2021-09-09,0,4.8,0.4,4.25575454373095,0,0,Promoter,0,0,1,0,0.063,Low,xgboost
CUST-00250,Enterprise,Pro,Multi-year,LATAM,0.8,1872.63,4.3,43,12,2,5,3,2,2022-01-20,0,4.3,2.0,7.535633004670856,1,0,Detractor,1,1,0,0,0.0629,Low,xgboost
CUST-01392,SMB,Starter,Monthly,APAC,36.1,103.69,18.5,1,5,3,8,2,4,2021-07-15,0,0.5124653739612188,0.08310249307479224,4.651003602331263,0,0,Passive,0,0,0,1,0.0629,Low,xgboost
CUST-01468,SMB,Starter,Annual,Europe,0.5,45.73,6.7,11,12,5,5,4,1,2021-09-02,0,6.7,5.0,3.844386356712335,0,0,Detractor,1,1,0,0,0.0629,Low,xgboost
CUST-01597,SMB,Starter,Monthly,North America,3.6,75.73,3.1,7,13,2,7,5,1,2022-04-10,0,0.8611111111111112,0.5555555555555556,4.340292766189574,0,0,Passive,0,0,1,0,0.0627,Low,xgboost
CUST-01092,Mid-Market,Starter,Annual,Europe,20.7,232.35,13.5,4,8,1,3,4,3,2022-04-26,0,0.6521739130434783,0.04830917874396135,5.4525394723958245,0,0,Detractor,1,0,0,1,0.0627,Low,xgboost
CUST-00875,SMB,Pro,Annual,APAC,13.2,105.17,25.5,1,3,1,8,2,5,2021-03-27,0,1.9318181818181819,0.07575757575757576,4.665041583025482,0,0,Passive,0,0,0,1,0.0625,Low,xgboost
CUST-00604,SMB,Pro,Monthly,North America,59.5,149.17,4.4,9,15,2,9,4,1,2022-05-07,0,0.07394957983193277,0.03361344537815126,5.011767985692189,0,0,Promoter,0,0,0,1,0.0623,Low,xgboost
CUST-00132,SMB,Pro,Monthly,North America,47.9,168.2,7.1,7,2,1,10,4,5,2021-04-21,0,0.14822546972860126,0.020876826722338204,5.1310814471721224,0,0,Promoter,0,0,0,1,0.0622,Low,xgboost
CUST-01718,Mid-Market,Pro,Annual,APAC,7.1,766.7,1.6,11,14,4,3,4,4,2021-10-21,0,0.22535211267605637,0.5633802816901409,6.6433990318338525,0,0,Detractor,1,0,1,0,0.0622,Low,xgboost
CUST-00940,Mid-Market,Enterprise,Monthly,APAC,13.0,1154.53,7.9,11,10,2,8,3,2,2022-05-13,0,0.6076923076923078,0.15384615384615385,7.052314392164081,0,0,Passive,0,0,0,1,0.0622,Low,xgboost
CUST-01623,Mid-Market,Enterprise,Monthly,APAC,53.6,389.68,11.8,1,9,3,4,3,2,2021-04-17,0,0.22014925373134328,0.055970149253731345,5.967888810579276,0,0,Detractor,1,0,0,1,0.0619,Low,xgboost
CUST-00539,SMB,Starter,Monthly,APAC,17.1,33.71,0.1,45,4,0,10,2,4,2021-05-24,0,0.005847953216374269,0.0,3.547027829873695,1,0,Promoter,0,0,0,1,0.0618,Low,xgboost
CUST-01814,SMB,Starter,Monthly,Europe,5.6,81.67,0.1,44,18,0,9,4,2,2021-10-01,0,0.01785714285714286,0.0,4.414856779264584,1,0,Promoter,0,0,1,0,0.0618,Low,xgboost
CUST-00908,SMB,Pro,Annual,Europe,1.2,50.57,15.2,40,2,4,9,3,5,2021-07-06,0,12.666666666666666,3.3333333333333335,3.9429401080628677,1,0,Promoter,0,1,0,0,0.0617,Low,xgboost
CUST-00884,SMB,Starter,Monthly,Europe,16.1,72.2,16.5,22,3,1,8,4,3,2021-03-30,0,1.0248447204968942,0.06211180124223602,4.293195420967266,0,0,Passive,0,0,0,1,0.0616,Low,xgboost
CUST-00734,SMB,Starter,Monthly,Europe,18.3,65.45,20.5,16,9,4,9,4,3,2021-12-30,0,1.1202185792349726,0.2185792349726776,4.196449785159254,0,0,Promoter,0,0,0,1,0.0612,Low,xgboost
CUST-00546,SMB,Starter,Monthly,North America,13.1,57.74,3.2,7,19,2,9,4,1,2021-10-07,0,0.24427480916030536,0.15267175572519084,4.073120925770474,0,0,Promoter,0,0,0,1,0.0612,Low,xgboost
CUST-01407,Mid-Market,Enterprise,Monthly,Europe,6.2,789.52,10.7,20,12,1,0,4,1,2022-03-15,0,1.725806451612903,0.16129032258064516,6.672690956772233,0,0,Detractor,1,0,1,0,0.0612,Low,xgboost
CUST-01499,SMB,Starter,Monthly,North America,11.8,52.57,24.6,15,12,2,8,3,2,2021-01-14,0,2.084745762711864,0.1694915254237288,3.980989209892869,0,0,Passive,0,0,1,0,0.061,Low,xgboost
CUST-01658,SMB,Starter,Monthly,LATAM,45.2,64.06,27.0,3,5,1,2,4,4,2021-01-26,0,0.5973451327433628,0.022123893805309734,4.175309921045206,0,0,Detractor,1,0,0,1,0.0609,Low,xgboost
CUST-00780,Mid-Market,Pro,Monthly,APAC,6.8,730.22,1.9,33,14,2,9,4,2,2021-06-24,0,0.27941176470588236,0.29411764705882354,6.594714372063466,1,0,Promoter,0,0,1,0,0.0607,Low,xgboost
CUST-00518,Mid-Market,Enterprise,Annual,Europe,46.5,827.25,7.6,35,11,0,10,4,5,2021-12-01,0,0.16344086021505375,0.0,6.719315041180005,1,0,Promoter,0,0,0,1,0.0604,Low,xgboost
CUST-01743,Mid-Market,Enterprise,Monthly,LATAM,19.9,427.29,12.7,1,5,4,0,2,5,2021-06-20,0,0.6381909547738693,0.20100502512562815,6.059800536228278,0,0,Detractor,1,0,0,1,0.0597,Low,xgboost
CUST-01951,SMB,Pro,Annual,LATAM,25.8,98.08,12.9,4,19,0,10,3,4,2021-07-01,0,0.5,0.0,4.595927604621159,0,0,Promoter,0,0,0,1,0.0595,Low,xgboost
