CustomerID,Segment,Plan,ContractType,Region,tenure_months,MRR,LoginsPerMonth,DaysSinceLastLogin,FeaturesUsed,SupportTickets,NPSScore,CSATScore,NumProducts,StartDate,Churn
CUST-01196,Enterprise,Enterprise,Annual,North America,9.3,1735.97,50.9,6,2,1,0,4,1,2021-01-10,0
CUST-01197,Enterprise,Enterprise,Multi-year,APAC,2.0,2670.18,14.8,14,4,1,10,4,5,2021-12-15,0
CUST-01198,Enterprise,Enterprise,Multi-year,LATAM,13.7,1762.06,7.2,7,7,3,9,4,5,2022-03-28,0
CUST-01199,Mid-Market,Pro,Annual,North America,1.9,873.21,0.1,17,16,1,5,4,3,2021-02-28,0
CUST-01200,SMB,Pro,Monthly,Europe,28.1,57.66,8.8,4,1,3,3,4,2,2021-02-14,0
CUST-01201,Mid-Market,Pro,Monthly,Europe,15.0,535.05,49.6,18,1,1,6,5,4,2021-01-16,0
CUST-01202,SMB,Starter,Monthly,Europe,23.2,58.66,8.9,6,14,1,10,5,2,2021-04-04,0
CUST-01203,SMB,Starter,Monthly,North America,9.8,94.67,2.4,9,11,2,3,5,1,2021-11-20,0
CUST-01204,SMB,Starter,Annual,North America,8.6,79.49,0.3,12,12,0,6,4,1,2021-05-13,0
CUST-01205,SMB,Pro,Monthly,Europe,1.9,75.19,5.3,17,11,0,7,4,5,2021-07-06,0
CUST-01206,Mid-Market,Pro,Annual,North America,13.4,804.32,30.0,4,6,3,0,4,2,2022-01-17,0
CUST-01207,Mid-Market,Enterprise,Annual,APAC,13.0,384.86,60.0,27,12,0,5,5,4,2021-06-01,0
CUST-01208,SMB,Starter,Annual,APAC,11.4,101.15,34.9,19,12,3,8,1,4,2022-05-08,0
CUST-01209,SMB,Starter,Monthly,North America,24.3,58.82,15.7,4,10,3,6,5,5,2021-03-27,0
CUST-01210,Enterprise,Enterprise,Multi-year,North America,32.2,2092.21,9.8,55,8,3,10,3,4,2021-12-28,0
CUST-01211,SMB,Starter,Annual,LATAM,25.0,49.59,10.7,16,19,5,10,4,3,2022-02-07,0
CUST-01212,SMB,Starter,Monthly,Europe,2.8,61.38,9.3,9,7,1,7,5,2,2021-09-16,0
CUST-01213,SMB,Starter,Monthly,APAC,17.5,77.41,14.7,3,14,1,8,5,1,2021-08-14,0
CUST-01214,Mid-Market,Pro,Monthly,North America,1.5,1033.25,6.5,11,4,4,8,5,4,2022-02-25,0
CUST-01215,Mid-Market,Pro,Annual,Europe,21.4,520.57,13.3,3,1,0,8,1,4,2021-05-18,0
CUST-01216,SMB,Starter,Monthly,Europe,8.7,155.07,1.6,8,8,3,1,4,4,2021-11-08,1
CUST-01217,SMB,Starter,Monthly,APAC,2.6,87.37,3.7,8,5,0,1,3,5,2021-09-25,1
CUST-01218,Mid-Market,Pro,Annual,North America,35.7,428.28,21.7,19,8,1,10,5,1,2021-09-06,0
CUST-01219,Mid-Market,Pro,Annual,North America,17.1,925.52,28.1,3,8,3,4,3,2,2021-11-10,0
CUST-01220,SMB,Pro,Monthly,North America,7.9,95.28,9.3,26,7,1,8,5,4,2021-06-01,0
CUST-01221,Enterprise,Enterprise,Annual,APAC,0.6,1546.6,0.4,6,19,2,8,5,3,2022-03-11,0
CUST-01222,SMB,Starter,Annual,LATAM,13.9,96.57,31.4,9,4,2,3,5,5,2022-03-19,0
CUST-01223,SMB,Starter,Annual,LATAM,46.2,71.16,14.5,22,6,2,9,2,2,2021-08-08,0
CUST-01224,Enterprise,Pro,Annual,LATAM,16.3,902.61,6.4,15,12,1,10,1,4,2022-01-25,0
CUST-01225,SMB,Pro,Monthly,North America,64.1,116.33,10.9,6,18,1,5,5,2,2021-09-14,0
CUST-01226,Mid-Market,Starter,Annual,North America,2.6,774.78,6.7,7,12,2,10,5,5,2021-09-11,0
CUST-01227,SMB,Pro,Monthly,North America,15.1,166.87,7.5,5,18,1,2,5,3,2021-01-16,1
CUST-01228,SMB,Starter,Annual,North America,28.8,94.72,26.1,14,3,2,9,3,4,2021-02-17,0
CUST-01229,Enterprise,Pro,Annual,APAC,13.4,1810.6,2.1,6,10,1,8,5,3,2021-04-27,0
CUST-01230,SMB,Starter,Monthly,APAC,1.7,111.72,1.3,19,7,1,8,4,5,2021-11-10,0
CUST-01231,Enterprise,Enterprise,Annual,North America,15.7,2809.69,0.0,13,3,1,4,4,3,2021-07-23,0
CUST-01232,SMB,Starter,Monthly,Europe,17.0,154.06,4.5,2,19,1,6,4,5,2021-01-05,0
CUST-01233,SMB,Starter,Annual,LATAM,23.5,78.58,1.9,6,13,2,10,4,3,2021-09-04,0
CUST-01234,SMB,Starter,Monthly,Europe,25.8,74.87,3.0,4,4,0,7,4,2,2021-12-28,0
CUST-01235,Mid-Market,Pro,Monthly,North America,26.5,375.55,0.1,7,10,1,8,3,2,2021-07-28,0
CUST-01236,SMB,Starter,Annual,Europe,19.6,99.19,3.1,11,6,2,10,4,5,2022-01-27,0
CUST-01237,Enterprise,Pro,Annual,North America,4.4,1076.64,4.9,11,1,1,7,4,2,2021-06-19,0
CUST-01238,SMB,Pro,Annual,Europe,9.3,109.12,0.4,21,6,2,6,4,3,2021-08-07,0
CUST-01239,Enterprise,Enterprise,Annual,North America,26.9,2530.16,11.2,3,8,2,10,3,3,2021-03-21,0
CUST-01240,SMB,Starter,Annual,North America,55.2,101.09,10.1,44,15,0,10,5,4,2021-01-21,0
CUST-01241,Enterprise,Enterprise,Annual,LATAM,1.5,2113.69,1.2,6,8,2,6,5,5,2021-05-22,0
CUST-01242,Mid-Market,Pro,Annual,Europe,13.8,923.16,10.8,5,6,0,8,5,2,2021-05-27,0
CUST-01243,Mid-Market,Pro,Monthly,Europe,6.7,708.68,60.0,17,19,1,10,3,5,2021-03-26,0
CUST-01244,Mid-Market,Enterprise,Annual,LATAM,4.6,392.2,34.7,25,14,2,1,3,2,2022-02-06,0
CUST-01245,Mid-Market,Pro,Monthly,North America,12.7,395.02,0.0,7,2,2,0,5,4,2021-03-12,0
CUST-01246,Mid-Market,Pro,Annual,North America,16.8,351.69,19.0,21,7,3,7,3,3,2021-07-22,0
CUST-01247,SMB,Starter,Monthly,APAC,0.5,99.74,5.2,32,8,0,5,4,3,2021-01-19,0
CUST-01248,SMB,Pro,Monthly,North America,27.3,53.62,0.8,22,10,0,8,3,1,2021-01-20,0
CUST-01249,Enterprise,Enterprise,Annual,APAC,30.9,3084.85,4.2,1,13,2,9,4,5,2021-08-15,0
CUST-01250,Mid-Market,Pro,Annual,North America,60.6,848.78,4.7,26,1,1,1,5,2,2021-11-30,0
CUST-01251,Mid-Market,Pro,Annual,North America,3.6,351.78,8.9,22,9,2,10,5,1,2021-04-13,0
CUST-01252,SMB,Pro,Monthly,Europe,16.2,74.28,13.0,17,10,0,5,5,5,2021-04-18,0
CUST-01253,SMB,Starter,Monthly,North America,10.0,80.53,16.6,21,2,1,6,5,2,2021-08-24,0
CUST-01254,SMB,Pro,Monthly,APAC,7.3,113.93,3.4,58,11,1,6,5,4,2021-10-04,0
CUST-01255,Mid-Market,Enterprise,Monthly,Europe,15.0,951.79,4.7,8,5,1,9,4,5,2022-02-12,0
CUST-01256,SMB,Starter,Monthly,LATAM,27.5,40.77,4.4,1,18,3,3,2,2,2021-04-13,0
CUST-01257,SMB,Starter,Monthly,APAC,0.5,70.44,5.4,9,7,2,0,4,3,2022-04-16,0
CUST-01258,SMB,Starter,Monthly,North America,62.8,71.92,60.0,1,3,0,10,3,5,2022-02-01,0
CUST-01259,SMB,Pro,Monthly,APAC,29.9,45.68,18.1,5,16,1,10,5,2,2022-05-08,0
CUST-01260,Mid-Market,Enterprise,Monthly,Europe,25.0,411.81,44.3,13,15,0,5,4,3,2021-11-16,0
CUST-01261,SMB,Starter,Annual,Europe,25.7,94.93,14.2,6,8,0,0,5,3,2021-04-06,0
CUST-01262,Mid-Market,Enterprise,Monthly,APAC,8.9,447.26,6.3,17,5,1,8,5,1,2021-02-22,0
CUST-01263,SMB,Starter,Annual,Europe,25.1,43.13,5.9,26,3,3,8,4,2,2021-10-05,0
CUST-01264,SMB,Starter,Annual,Europe,8.8,252.56,8.0,8,5,2,10,5,1,2021-04-13,1
CUST-01265,SMB,Pro,Monthly,Europe,41.2,88.99,6.5,35,9,2,5,5,1,2021-11-27,0
CUST-01266,SMB,Starter,Annual,North America,3.5,83.66,21.1,1,16,0,4,5,4,2022-01-14,0
CUST-01267,SMB,Starter,Monthly,North America,6.2,51.57,7.5,27,14,1,8,5,1,2022-02-23,0
CUST-01268,SMB,Starter,Annual,Europe,14.4,88.79,4.2,26,18,1,8,4,1,2021-06-01,0
CUST-01269,Mid-Market,Enterprise,Annual,North America,6.9,468.21,17.9,6,7,2,9,5,4,2022-01-11,0
CUST-01270,SMB,Starter,Annual,North America,9.9,37.59,23.1,5,15,2,10,4,4,2021-03-30,0
CUST-01271,Mid-Market,Starter,Monthly,North America,12.2,325.87,6.5,5,8,2,8,5,5,2021-02-08,0
CUST-01272,Enterprise,Pro,Multi-year,Europe,34.9,2748.67,13.2,25,3,4,3,5,1,2021-07-20,0
CUST-01273,Mid-Market,Pro,Annual,North America,13.3,1088.13,0.7,27,11,2,8,2,3,2021-01-24,1
CUST-01274,SMB,Starter,Monthly,APAC,8.1,92.66,9.0,6,18,2,6,5,4,2022-04-22,0
CUST-01275,SMB,Starter,Annual,North America,5.1,124.37,0.6,13,15,4,7,5,2,2021-01-22,0
CUST-01276,SMB,Pro,Monthly,Europe,9.5,75.17,0.4,2,10,1,10,4,5,2021-12-25,0
CUST-01277,SMB,Starter,Monthly,North America,13.1,77.28,11.4,9,3,1,8,5,5,2021-10-20,0
CUST-01278,Enterprise,Enterprise,Multi-year,Europe,24.7,3094.23,4.3,101,15,1,3,5,1,2021-12-12,1
CUST-01279,SMB,Pro,Monthly,North America,2.3,155.58,16.3,3,6,0,7,1,3,2021-08-06,1
CUST-01280,SMB,Starter,Annual,LATAM,4.5,134.62,27.2,44,11,1,4,5,4,2021-04-09,0
CUST-01281,Mid-Market,Enterprise,Monthly,LATAM,8.6,326.38,1.8,26,11,1,3,4,2,2021-08-27,0
CUST-01282,Mid-Market,Pro,Monthly,APAC,8.0,486.79,15.5,54,19,1,9,5,1,2022-04-05,0
CUST-01283,Mid-Market,Starter,Annual,LATAM,8.9,558.7,8.7,3,3,2,8,4,3,2021-02-26,0
CUST-01284,SMB,Starter,Monthly,North America,28.4,72.11,1.4,4,13,1,7,4,1,2021-12-10,0
CUST-01285,SMB,Starter,Monthly,Europe,7.1,93.43,12.7,0,8,0,7,5,1,2021-09-19,0
CUST-01286,SMB,Starter,Annual,Europe,12.5,111.08,11.3,19,11,2,6,4,5,2022-04-02,0
CUST-01287,SMB,Starter,Annual,Europe,17.6,119.48,8.7,15,11,6,2,4,2,2022-02-06,0
CUST-01288,SMB,Starter,Monthly,APAC,4.8,157.02,31.3,3,13,1,5,4,2,2021-10-10,1
CUST-01289,SMB,Pro,Monthly,Europe,22.8,70.12,8.8,23,3,2,9,4,2,2021-09-09,0
CUST-01290,SMB,Pro,Monthly,LATAM,14.3,46.36,55.9,5,6,2,9,4,2,2021-04-12,0
CUST-01291,SMB,Pro,Monthly,North America,10.7,92.33,8.5,2,10,3,10,3,4,2022-03-26,0
CUST-01292,SMB,Starter,Monthly,APAC,29.9,169.96,1.5,8,19,1,8,4,4,2022-05-13,0
CUST-01293,Mid-Market,Starter,Annual,Europe,5.0,413.15,7.6,1,12,1,8,4,2,2022-02-21,0
CUST-01294,Mid-Market,Starter,Annual,Europe,38.6,658.09,2.4,5,14,2,5,4,3,2021-10-08,0
CUST-01295,Mid-Market,Pro,Monthly,North America,14.8,660.44,10.9,7,11,2,1,4,4,2021-01-16,1
CUST-01296,SMB,Pro,Monthly,APAC,16.9,86.37,14.2,29,10,2,8,4,4,2021-03-31,0
CUST-01297,SMB,Starter,Annual,LATAM,37.4,80.22,7.6,24,3,2,7,3,3,2021-01-08,0
CUST-01298,SMB,Starter,Annual,North America,30.6,55.29,1.2,9,13,3,9,2,2,2021-05-06,0
CUST-01299,Mid-Market,Pro,Annual,Europe,16.6,200.73,7.6,19,18,2,7,5,1,2021-03-31,0
CUST-01300,Mid-Market,Starter,Monthly,North America,25.2,320.5,1.0,13,13,2,10,4,4,2021-10-13,0
CUST-01301,SMB,Starter,Monthly,LATAM,10.2,68.44,13.8,6,14,2,6,4,1,2021-09-13,0
CUST-01302,Enterprise,Enterprise,Annual,Europe,14.3,3102.21,18.7,19,14,7,6,2,1,2021-10-03,0
CUST-01303,SMB,Starter,Monthly,North America,1.2,76.77,39.4,17,7,1,10,4,3,2021-06-23,0
CUST-01304,SMB,Pro,Annual,North America,1.7,65.0,1.9,14,12,3,6,5,2,2021-06-14,1
CUST-01305,Mid-Market,Pro,Monthly,Europe,31.8,350.1,9.1,14,4,2,10,4,1,2021-04-03,0
CUST-01306,Enterprise,Enterprise,Annual,North America,1.1,2600.93,10.1,17,16,2,0,2,2,2021-08-24,0
CUST-01307,Mid-Market,Pro,Annual,Europe,3.3,860.88,30.7,7,19,1,8,4,5,2022-02-07,0
CUST-01308,Mid-Market,Pro,Monthly,LATAM,28.6,765.08,11.8,30,10,0,1,5,2,2021-05-22,0
CUST-01309,SMB,Pro,Annual,APAC,0.5,101.95,1.9,3,16,2,3,4,3,2021-09-05,0
CUST-01310,Mid-Market,Enterprise,Monthly,North America,6.0,277.1,6.9,32,5,4,9,4,3,2021-01-06,0
CUST-01311,SMB,Pro,Monthly,LATAM,15.8,69.5,12.8,6,16,0,5,5,5,2021-03-29,0
CUST-01312,Enterprise,Enterprise,Annual,Europe,16.3,4358.24,14.5,2,1,0,4,4,3,2021-09-25,0
CUST-01313,SMB,Starter,Monthly,North America,27.0,125.31,23.9,14,5,1,9,5,2,2021-10-22,0
CUST-01314,Mid-Market,Enterprise,Annual,North America,12.7,270.32,2.4,7,13,1,10,3,2,2022-04-12,0
CUST-01315,SMB,Starter,Monthly,North America,12.8,78.24,36.3,25,13,0,4,3,2,2022-03-29,0
CUST-01316,Mid-Market,Pro,Annual,APAC,23.3,578.16,0.7,8,3,0,6,4,3,2022-05-04,0
CUST-01317,SMB,Starter,Monthly,North America,12.4,58.98,49.4,17,17,2,9,3,2,2022-04-01,0
CUST-01318,Mid-Market,Enterprise,Annual,North America,16.9,198.53,23.4,6,19,3,9,1,4,2021-03-26,0
CUST-01319,SMB,Starter,Annual,APAC,41.1,83.23,13.0,4,5,0,10,5,5,2021-08-02,0
CUST-01320,SMB,Pro,Monthly,Europe,9.2,58.38,15.9,7,5,4,5,2,4,2021-08-12,0
CUST-01321,SMB,Starter,Annual,APAC,8.8,58.47,0.9,14,15,2,8,5,2,2021-01-04,0
CUST-01322,SMB,Starter,Monthly,Europe,0.5,69.42,0.5,16,10,2,3,4,3,2021-08-17,1
CUST-01323,Enterprise,Enterprise,Multi-year,North America,17.1,1895.87,1.3,13,12,1,6,5,5,2022-05-04,0
CUST-01324,SMB,Pro,Monthly,APAC,0.5,79.71,1.1,66,11,2,0,5,4,2021-07-21,1
CUST-01325,Enterprise,Enterprise,Annual,North America,12.6,1404.32,9.5,18,1,1,4,4,2,2021-11-16,0
CUST-01326,SMB,Starter,Monthly,Europe,29.4,73.25,2.9,40,3,2,7,4,3,2021-09-08,0
CUST-01327,SMB,Starter,Monthly,Europe,14.4,39.61,23.6,2,4,1,3,5,2,2021-09-01,0
CUST-01328,Mid-Market,Starter,Monthly,North America,5.7,566.24,7.1,1,19,1,10,2,4,2021-02-27,0
CUST-01329,Mid-Market,Pro,Annual,LATAM,27.8,159.51,14.3,6,3,1,9,5,4,2022-01-22,0
CUST-01330,SMB,Starter,Annual,Europe,5.7,71.25,12.7,2,18,0,0,5,5,2021-08-11,0
CUST-01331,Mid-Market,Pro,Annual,North America,23.8,722.19,4.6,11,3,2,10,3,3,2021-09-29,0
CUST-01332,Mid-Market,Pro,Monthly,LATAM,17.0,327.3,3.3,11,7,0,10,5,1,2022-05-06,0
CUST-01333,SMB,Pro,Monthly,Europe,3.4,106.55,5.0,13,1,1,7,2,2,2021-01-09,0
CUST-01334,Enterprise,Pro,Multi-year,Europe,42.4,3175.42,19.1,21,19,0,6,4,3,2021-07-30,0
CUST-01335,Enterprise,Enterprise,Annual,Europe,4.0,532.58,10.6,53,18,3,5,4,1,2021-10-16,0
CUST-01336,Mid-Market,Enterprise,Annual,APAC,72.0,470.63,3.5,32,2,2,2,4,3,2022-04-29,0
CUST-01337,SMB,Starter,Annual,North America,0.5,25.32,20.4,2,12,1,7,4,2,2022-03-17,0
CUST-01338,Mid-Market,Pro,Monthly,North America,5.5,476.91,0.7,6,17,4,1,3,2,2022-02-15,0
CUST-01339,SMB,Starter,Monthly,Europe,4.0,79.77,14.4,4,3,1,7,5,5,2021-12-30,0
CUST-01340,SMB,Starter,Monthly,North America,0.5,29.64,6.9,3,12,0,5,3,4,2021-07-24,0
CUST-01341,SMB,Pro,Annual,Europe,23.7,172.77,15.8,12,12,2,7,4,4,2021-05-22,0
CUST-01342,SMB,Starter,Monthly,North America,21.3,89.7,31.5,12,6,1,7,3,4,2021-12-04,0
CUST-01343,Enterprise,Enterprise,Multi-year,North America,28.3,1424.1,16.6,4,10,1,5,3,5,2021-04-26,0
CUST-01344,Mid-Market,Starter,Annual,North America,5.3,898.53,7.0,19,6,1,7,4,4,2021-05-03,0
CUST-01345,Mid-Market,Enterprise,Annual,Europe,10.6,243.8,2.0,20,14,0,7,1,3,2021-07-03,0
CUST-01346,SMB,Starter,Monthly,APAC,19.4,48.93,19.7,0,2,3,9,5,4,2021-12-05,0
CUST-01347,SMB,Starter,Monthly,North America,10.4,31.89,7.4,8,11,3,8,4,4,2021-07-24,1
CUST-01348,SMB,Starter,Monthly,Europe,21.5,164.42,0.9,33,15,0,7,5,2,2022-01-26,0
CUST-01349,Enterprise,Enterprise,Multi-year,North America,18.1,2284.36,15.2,11,8,3,10,3,5,2021-05-07,0
CUST-01350,SMB,Pro,Monthly,Europe,2.2,104.15,4.1,6,13,3,9,5,5,2021-11-29,1
CUST-01351,Enterprise,Pro,Annual,North America,27.3,2255.9,0.6,4,19,0,1,4,4,2021-04-24,0
CUST-01352,Mid-Market,Enterprise,Monthly,Europe,23.0,628.99,28.0,4,10,1,3,2,1,2021-11-09,0
CUST-01353,SMB,Starter,Annual,Europe,19.2,82.54,7.9,2,9,1,2,5,2,2021-07-05,0
CUST-01354,Mid-Market,Pro,Annual,LATAM,3.0,557.23,4.0,25,18,1,6,5,4,2022-02-12,0
CUST-01355,SMB,Starter,Monthly,North America,5.6,83.52,15.1,1,7,3,7,3,1,2021-03-07,1
CUST-01356,Enterprise,Pro,Multi-year,APAC,9.0,1567.86,26.0,5,3,3,7,5,3,2021-12-09,0
CUST-01357,Enterprise,Enterprise,Multi-year,Europe,5.9,1963.05,0.0,1,12,0,10,5,2,2021-08-22,0
CUST-01358,SMB,Pro,Annual,LATAM,4.7,89.25,14.0,23,15,3,0,4,5,2022-04-23,0
CUST-01359,SMB,Starter,Annual,North America,29.5,83.62,17.5,1,13,0,7,3,1,2021-04-24,0
CUST-01360,Mid-Market,Pro,Annual,North America,18.3,276.86,2.8,6,6,1,7,4,4,2021-02-25,0
CUST-01361,Enterprise,Enterprise,Multi-year,APAC,15.0,1167.84,8.1,13,8,3,10,4,1,2021-06-02,0
CUST-01362,SMB,Starter,Monthly,North America,4.6,123.37,1.1,8,14,3,5,3,5,2022-04-14,0
CUST-01363,Mid-Market,Pro,Annual,North America,45.0,442.22,16.5,5,3,2,3,4,3,2021-09-30,0
CUST-01364,Mid-Market,Pro,Annual,North America,3.8,631.75,22.6,5,16,1,3,1,1,2021-11-21,0
CUST-01365,Mid-Market,Pro,Monthly,APAC,28.5,323.03,1.4,24,18,2,8,4,4,2021-07-04,0
CUST-01366,SMB,Starter,Monthly,North America,61.2,44.38,20.3,55,17,2,6,3,1,2021-11-02,0
CUST-01367,Mid-Market,Pro,Annual,APAC,23.4,356.8,17.7,6,18,1,9,3,3,2021-03-13,0
CUST-01368,Enterprise,Pro,Multi-year,Europe,72.0,1829.64,5.1,1,10,2,6,2,1,2022-04-08,0
CUST-01369,SMB,Starter,Annual,North America,19.0,61.31,14.1,1,17,2,3,4,3,2021-09-12,1
CUST-01370,SMB,Pro,Monthly,North America,4.4,134.24,0.0,21,16,5,6,4,3,2021-12-21,1
CUST-01371,Enterprise,Pro,Multi-year,North America,4.1,2148.9,32.2,12,2,6,10,5,2,2021-02-02,0
CUST-01372,SMB,Starter,Monthly,Europe,7.1,167.6,9.6,23,4,1,7,5,2,2022-04-05,0
CUST-01373,Enterprise,Pro,Annual,Europe,0.5,2351.16,11.6,18,11,0,9,2,4,2022-02-07,0
CUST-01374,SMB,Starter,Monthly,Europe,20.6,30.48,13.1,36,7,1,6,3,4,2021-01-07,0
CUST-01375,SMB,Starter,Monthly,North America,5.6,122.05,9.9,33,17,2,5,5,4,2021-05-29,1
CUST-01376,Enterprise,Enterprise,Annual,Europe,30.4,1093.44,23.3,23,19,0,9,3,3,2021-05-24,0
CUST-01377,SMB,Starter,Annual,APAC,8.0,87.73,11.3,10,6,2,4,1,3,2021-11-08,1
CUST-01378,SMB,Starter,Annual,Europe,11.8,58.68,28.6,6,10,1,4,2,2,2022-04-24,0
CUST-01379,SMB,Starter,Monthly,APAC,60.7,188.5,10.5,11,4,1,0,4,3,2022-04-15,0
CUST-01380,Mid-Market,Pro,Monthly,North America,5.0,889.31,2.3,10,1,3,4,4,2,2022-01-26,0
CUST-01381,SMB,Starter,Monthly,APAC,23.0,59.46,29.4,14,7,1,6,5,1,2022-01-13,0
CUST-01382,SMB,Starter,Monthly,North America,25.3,76.03,13.7,3,16,3,6,4,4,2021-11-22,0
CUST-01383,Enterprise,Pro,Multi-year,North America,4.5,2205.57,14.4,16,17,2,7,5,4,2022-03-16,0
CUST-01384,SMB,Starter,Monthly,APAC,12.5,113.0,50.8,9,5,0,7,4,5,2021-05-06,0
CUST-01385,Mid-Market,Pro,Monthly,LATAM,7.8,505.86,0.9,15,10,1,8,3,2,2021-11-16,0
CUST-01386,SMB,Starter,Monthly,Europe,26.6,53.09,6.7,4,7,0,4,2,5,2021-11-23,0
CUST-01387,Mid-Market,Pro,Monthly,North America,17.5,375.25,3.3,9,13,0,8,5,4,2021-11-01,0
CUST-01388,SMB,Pro,Monthly,North America,11.6,79.86,11.9,4,7,1,6,3,5,2021-08-10,0
CUST-01389,Enterprise,Pro,Annual,Europe,27.2,3277.01,19.7,31,15,3,9,2,1,2022-02-16,0
CUST-01390,SMB,Starter,Monthly,APAC,4.8,94.93,40.7,10,17,0,8,3,5,2021-03-16,0
CUST-01391,SMB,Starter,Monthly,North America,25.2,58.71,7.3,4,3,3,8,1,1,2022-03-05,1
CUST-01392,SMB,Starter,Monthly,APAC,36.1,103.69,18.5,1,5,3,8,2,4,2021-07-15,0
CUST-01393,SMB,Pro,Monthly,North America,38.0,68.53,29.9,17,10,1,6,4,3,2021-08-04,0
CUST-01394,SMB,Starter,Annual,APAC,27.6,114.23,13.8,4,5,1,7,3,2,2022-04-13,0
CUST-01395,SMB,Starter,Monthly,LATAM,9.4,219.82,3.3,68,7,0,8,4,5,2022-03-25,1
CUST-01396,Mid-Market,Pro,Monthly,North America,72.0,433.15,11.2,11,7,1,7,5,1,2021-02-04,0
CUST-01397,SMB,Starter,Monthly,North America,8.6,110.24,42.1,5,14,1,7,5,4,2021-04-26,0
CUST-01398,SMB,Pro,Monthly,APAC,18.3,59.37,52.6,16,15,2,5,4,4,2021-08-31,0
CUST-01399,Mid-Market,Pro,Monthly,Europe,3.2,478.04,12.3,5,5,0,5,4,3,2022-04-07,0
CUST-01400,Mid-Market,Enterprise,Annual,Europe,70.8,505.95,26.2,26,5,1,8,2,4,2021-04-10,0
CUST-01401,SMB,Starter,Annual,Europe,21.9,74.04,2.7,6,4,0,0,5,4,2022-04-28,1
CUST-01402,SMB,Starter,Annual,North America,25.2,214.27,3.4,67,9,1,2,4,3,2021-07-25,0
CUST-01403,SMB,Starter,Monthly,APAC,1.2,70.77,36.7,14,12,4,10,4,4,2022-03-22,1
CUST-01404,Mid-Market,Pro,Annual,North America,25.9,632.29,1.7,28,16,4,4,5,1,2021-07-29,0
CUST-01405,Mid-Market,Pro,Annual,LATAM,26.8,231.04,2.5,1,8,3,7,4,5,2021-06-14,0
CUST-01406,SMB,Starter,Monthly,North America,20.1,95.09,6.5,6,9,1,9,4,5,2022-04-13,1
CUST-01407,Mid-Market,Enterprise,Monthly,Europe,6.2,789.52,10.7,20,12,1,0,4,1,2022-03-15,0
CUST-01408,Mid-Market,Pro,Annual,North America,12.1,404.87,11.1,16,7,3,10,4,5,2021-06-04,0
CUST-01409,Mid-Market,Pro,Annual,North America,2.1,183.19,4.1,3,4,1,1,5,4,2021-01-15,0
CUST-01410,Enterprise,Pro,Multi-year,North America,11.5,1969.32,30.4,7,3,1,3,4,5,2021-03-08,0
CUST-01411,SMB,Starter,Monthly,Europe,5.0,80.55,29.6,5,1,2,0,1,5,2021-11-15,1
CUST-01412,SMB,Starter,Monthly,Europe,7.7,106.87,6.0,14,7,1,7,4,4,2021-08-01,0
CUST-01413,SMB,Starter,Monthly,APAC,3.2,178.82,6.8,6,9,0,10,5,5,2021-09-03,0
CUST-01414,SMB,Pro,Monthly,North America,4.7,68.72,14.5,6,2,2,9,3,4,2022-03-23,1
CUST-01415,SMB,Starter,Annual,Europe,1.4,56.8,13.1,3,7,4,8,5,3,2022-03-31,0
CUST-01416,Enterprise,Enterprise,Annual,APAC,45.4,1254.05,5.8,8,10,2,4,4,3,2022-01-18,0
CUST-01417,SMB,Starter,Monthly,North America,13.6,86.6,6.4,3,2,0,10,4,5,2022-01-22,0
CUST-01418,SMB,Starter,Annual,North America,9.1,96.91,5.1,49,13,0,9,5,3,2022-04-03,0
CUST-01419,SMB,Starter,Annual,Europe,13.8,64.31,3.2,3,3,1,5,5,5,2021-06-09,0
CUST-01420,Enterprise,Pro,Multi-year,North America,17.8,2730.87,7.4,37,13,1,9,5,3,2021-12-05,0
CUST-01421,SMB,Starter,Annual,North America,45.9,96.37,13.9,8,10,0,10,1,5,2022-02-05,0
CUST-01422,SMB,Starter,Monthly,Europe,3.5,81.4,16.3,7,12,2,8,3,2,2021-03-13,0
CUST-01423,SMB,Starter,Annual,North America,6.3,55.76,18.1,4,3,0,2,4,1,2021-06-11,0
CUST-01424,SMB,Starter,Annual,Europe,67.0,65.98,5.6,15,6,0,10,5,3,2021-03-07,0
CUST-01425,Enterprise,Enterprise,Multi-year,LATAM,8.4,756.73,17.4,17,3,2,1,5,4,2021-02-08,0
CUST-01426,Enterprise,Enterprise,Multi-year,Europe,0.5,2197.81,0.1,9,2,1,8,3,1,2021-06-21,0
CUST-01427,SMB,Starter,Monthly,Europe,2.9,80.85,7.8,1,14,1,2,3,5,2022-03-11,0
CUST-01428,Enterprise,Enterprise,Multi-year,North America,0.5,2156.61,19.0,38,15,2,10,5,1,2022-03-23,0
CUST-01429,Mid-Market,Pro,Monthly,APAC,72.0,611.76,11.9,59,18,1,6,4,4,2021-06-15,0
CUST-01430,Enterprise,Enterprise,Multi-year,North America,5.9,2333.75,7.7,8,19,1,7,4,4,2021-04-16,0
CUST-01431,SMB,Starter,Monthly,Europe,46.3,76.54,12.4,14,10,0,3,5,5,2021-04-10,0
CUST-01432,SMB,Starter,Annual,LATAM,72.0,81.57,28.5,9,17,3,8,3,3,2021-05-24,0
CUST-01433,SMB,Starter,Monthly,Europe,16.5,45.62,10.0,6,17,2,10,3,3,2021-06-04,0
CUST-01434,Mid-Market,Starter,Annual,Europe,0.6,395.88,19.3,1,19,0,10,5,2,2021-11-10,0
